,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
165,0,True,kernelsearch_CCA_without,3,3,0.848752817508373,0.890560649250418,1001.17602992058,-1
166,0,True,kernelsearch_CCA_without,3,3,0.854221585751987,0.881766647935282,969.503728151321,-1
167,0,True,kernelsearch_CCA_without,3,3,0.860861556857953,0.751153076101284,887.047928571701,-1
168,0,True,kernelsearch_CCA_without,3,3,0.864675146338919,0.855429517743121,825.555764913559,-1
169,0,True,kernelsearch_CCA_without,3,3,0.854016097543691,0.846230741843681,915.919057130814,-1
170,0,True,kernelsearch_CCA_with,3,3,0.847908706551065,0.89241546753565,1001.23248147964,-1
171,0,True,kernelsearch_CCA_with,3,3,0.854221585751987,0.881766647935282,975.283275365829,-1
172,0,True,kernelsearch_CCA_with,3,3,0.860861556857953,0.751153076101284,884.950463294983,-1
173,0,True,kernelsearch_CCA_with,3,3,0.864675146338919,0.855429517743121,825.980024576187,-1
174,0,True,kernelsearch_CCA_with,3,3,0.854016097543691,0.846230741843681,916.221972703934,-1
175,0,True,combined_CCA,3,3,0.847908706551065,0.89241546753565,113.446135282516,-1
176,0,True,combined_CCA,3,3,0.854221585751987,0.881766647935282,108.806440830231,-1
177,0,True,combined_CCA,3,3,0.874134719863386,0.759717519669203,47.3073811531067,-1
178,0,True,combined_CCA,3,3,0.864675146338919,0.855429517743121,113.714694976807,-1
179,0,True,combined_CCA,3,3,0.862369577627961,0.823235497694138,108.958060503006,-1
180,0,True,greedy_CCA,5,5,0.834688315481755,0.837456710834314,1.29576396942139,-1
181,0,True,greedy_CCA,5,5,0.844984123917888,0.828356337114964,1.32513356208801,-1
182,0,True,greedy_CCA,5,5,0.875178954532671,0.829301281240794,1.45673704147339,-1
183,0,True,greedy_CCA,5,5,0.856893705668947,0.808925317552169,1.3926522731781,-1
184,0,True,greedy_CCA,5,5,0.854112019503063,0.849261562772031,1.28935480117798,-1
185,0,True,CCA_without,5,5,0.773446132226542,0.818157781013596,1000.09164094925,-1
186,0,True,CCA_without,5,5,0.83095594704567,0.7884418901708,1000.11070489883,-1
187,0,True,CCA_without,5,5,0.820871413076283,0.810841172029011,1000.06245398521,-1
188,0,True,CCA_without,5,5,0.835289736438193,0.808980576251991,1000.08658623695,-1
189,0,True,CCA_without,5,5,0.84904514907877,0.838042266896848,1000.06805229187,-1
190,0,True,CCA_with,5,5,0.774310657983233,0.781969051927763,105.025677919388,5
191,0,True,CCA_with,5,5,0.827988204336573,0.782019091315374,104.178216934204,3
192,0,True,CCA_with,5,5,0.854263283386588,0.843109988041012,109.693606853485,9
193,0,True,CCA_with,5,5,0.84888424451609,0.840694898070759,109.586925506592,9
194,0,True,CCA_with,5,5,0.818402142601516,0.789777337148045,105.261919260025,5
195,0,True,multistart_CCA,5,5,0.866189688152922,0.852061361019748,253.006893157959,-1
196,0,True,multistart_CCA,5,5,0.868454231499359,0.841075688195671,222.520846128464,-1
197,0,True,multistart_CCA,5,5,0.87119956645756,0.825204915207366,278.14710855484,-1
198,0,True,multistart_CCA,5,5,0.882510660832919,0.885379926090416,251.808754682541,-1
199,0,True,multistart_CCA,5,5,0.886284423511111,0.825931929169639,270.893865585327,-1
200,0,True,benders_CCA_without,5,5,0.759860604663465,0.796695787470389,1102.12085461617,10
201,0,True,benders_CCA_without,5,5,0.805912322307566,0.825317387271347,1102.24669146538,10
202,0,True,benders_CCA_without,5,5,0.754978101464966,0.767181929307951,1102.07161188126,10
203,0,True,benders_CCA_without,5,5,0.752553909214481,0.724046909219206,1102.05275368691,10
204,0,True,benders_CCA_without,5,5,0.711114381578687,0.663399640630604,1101.91462373734,10
205,0,True,benders_CCA_with,5,5,0.785526011892902,0.781000975564637,1180.7413008213,6
206,0,True,benders_CCA_with,5,5,0.808304760352857,0.777788794339722,1156.52235198021,6
207,0,True,benders_CCA_with,5,5,0.805721260444549,0.795518899885837,1112.85207104683,8
