,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
165,7,kernelsearch_CCA_without,3,3,1.0000195465538313,0.9993682603776046,318.4500198364258,-1
166,7,kernelsearch_CCA_without,3,3,1.0000220392566024,0.9995560072662628,478.000762462616,-1
167,7,kernelsearch_CCA_without,3,3,1.000096283273335,0.9998498835120394,421.4166629314423,-1
168,7,kernelsearch_CCA_without,3,3,0.9852249197939628,0.9919672855487692,360.4825663566589,-1
169,7,kernelsearch_CCA_with,3,3,1.0003882250058855,0.9999498795089218,183.50580739974976,-1
170,7,kernelsearch_CCA_with,3,3,1.0000195465538313,0.9993682603776046,316.46985626220703,-1
171,7,kernelsearch_CCA_with,3,3,1.0000220392566024,0.9995560072662628,477.6935148239136,-1
172,7,kernelsearch_CCA_with,3,3,1.000096283273335,0.9998498835120394,421.2508225440979,-1
173,7,kernelsearch_CCA_with,3,3,0.9852249197939628,0.9919672855487692,360.9931128025055,-1
174,7,combined_CCA,3,3,1.0006907296759295,0.9999591631281848,0.5500063896179199,-1
175,7,combined_CCA,3,3,1.0007082489596433,0.9999358338422344,0.5849599838256836,-1
176,7,combined_CCA,3,3,1.00042936850691,0.9997825415533752,0.5520544052124023,-1
177,7,combined_CCA,3,3,1.0004997531285866,0.999801904247269,0.5652399063110352,-1
178,7,combined_CCA,3,3,1.0005406913527668,0.9997984693434124,0.6070971488952637,-1
179,8,greedy_CCA,3,3,0.9999999999994128,1.0,0.3476650714874267,-1
180,8,greedy_CCA,3,3,0.9999999999993884,1.0,0.339616060256958,-1
181,8,greedy_CCA,3,3,0.9999999999994246,1.0,0.3365418910980224,-1
182,8,greedy_CCA,3,3,0.9999999999993814,1.0,0.3375411033630371,-1
183,8,greedy_CCA,3,3,0.999999999999404,1.0,0.3338637351989746,-1
184,8,CCA_without,3,3,0.9998951897124322,0.9999999999658956,1000.0428133010864,-1
185,8,CCA_without,3,3,0.9799551615811218,0.9886287795404368,1000.0252571105956,-1
186,8,CCA_without,3,3,0.9950929101425696,0.9903882865510332,1000.0450103282928,-1
187,8,CCA_without,3,3,0.999915527733822,0.999973753390094,1000.0318334102632,-1
188,8,CCA_without,3,3,0.999999999999404,1.0,1000.0544595718384,-1
189,8,CCA_with,3,3,0.9998954474347974,1.0000000000000002,100.16060853004456,1
